symbol,symbolName,lastPrice,percentChange,percentChange5d,percentChange1m,percentChange1y,opinion,tradeTime,symbolCode,hasOptions,symbolType,raw.symbol,raw.symbolName,raw.lastPrice,raw.percentChange,raw.percentChange5d,raw.percentChange1m,raw.percentChange1y,raw.opinion,raw.tradeTime,raw.symbolCode,raw.hasOptions,raw.symbolType
$DSBK,U.S. Banks Index,768.79,+0.12%,+4.47%,+2.19%,+29.79%,100% Buy,08/28/25,INDEX,No,9,$DSBK,U.S. Banks Index,768.79,0.0012111582840621,0.0447,0.0219,0.2979,100,1756416117,INDEX,False,9
$DSBS,U.S. Basic Resources Index,421.88,+0.39%,+4.34%,+6.78%,+18.42%,100% Buy,08/28/25,INDEX,No,9,$DSBS,U.S. Basic Resources Index,421.88,0.0038786436644854,0.0434,0.0678,0.1842,100,1756416117,INDEX,False,9
$DSCH,U.S. Chemicals Index,859.08,-0.29%,+1.00%,+0.94%,-5.58%,56% Buy,08/28/25,INDEX,No,9,$DSCH,U.S. Chemicals Index,859.08,-0.0029479352846962,0.01,0.0094,-0.0558,56,1756416117,INDEX,False,9
$DSCN,U.S. Construction & Materials Index,"2,074.14",-0.18%,+2.14%,-0.17%,+17.08%,100% Buy,08/28/25,INDEX,No,9,$DSCN,U.S. Construction & Materials Index,2074.14,-0.0018143230457527,0.0214,-0.0017,0.1708,100,1756416117,INDEX,False,9
$DSFI,U.S. Financial Services Index,"2,498.90",+0.26%,+2.08%,+1.20%,+25.84%,100% Buy,08/28/25,INDEX,No,9,$DSFI,U.S. Financial Services Index,2498.9,0.0025636807876397,0.0208,0.012,0.2584,100,1756416117,INDEX,False,9
$DSFB,U.S. Food & Beverage Index,704.03,-0.82%,-2.87%,-0.59%,-11.47%,48% Sell,08/28/25,INDEX,No,9,$DSFB,U.S. Food & Beverage Index,704.03,-0.0081989152637882,-0.0287,-0.0059,-0.1147,-48,1756416117,INDEX,False,9
$DSIG,U.S. Industrial Goods & Services Index,"1,466.07",+0.26%,+2.03%,-0.86%,+14.93%,100% Buy,08/28/25,INDEX,No,9,$DSIG,U.S. Industrial Goods & Services Index,1466.07,0.0025712742168213,0.0203,-0.0086,0.1493,100,1756416117,INDEX,False,9
$DSIR,U.S. Insurance Index,"1,348.06",-0.25%,-1.12%,+2.33%,+2.42%,56% Sell,08/28/25,INDEX,No,9,$DSIR,U.S. Insurance Index,1348.06,-0.0025084168855674,-0.0112,0.0233,0.0242,-56,1756416117,INDEX,False,9
$DSME,U.S. Media Index,837.92,-0.20%,+1.20%,-3.48%,+6.45%,24% Buy,08/28/25,INDEX,No,9,$DSME,U.S. Media Index,837.92,-0.0020247254710465,0.012,-0.0348,0.0645,24,1756416117,INDEX,False,9
$DSEN,U.S. Oil & Gas Index,751.97,+0.73%,+3.98%,+1.47%,+0.95%,40% Buy,08/28/25,INDEX,No,9,$DSEN,U.S. Oil & Gas Index,751.97,0.0073005411777314,0.0398,0.0147,0.0095,40,1756416117,INDEX,False,9
$DSNG,U.S. Personal & Household Goods Index,"1,066.00",+0.02%,-0.24%,+2.69%,+4.29%,100% Buy,08/28/25,INDEX,No,9,$DSNG,U.S. Personal & Household Goods Index,1066.0,0.00018765246762999,-0.0024,0.0269,0.0429,100,1756416117,INDEX,False,9
$DSRE,U.S. Real Estate Index,368.98,-0.27%,+1.13%,+0.86%,-2.53%,48% Buy,08/28/25,INDEX,No,9,$DSRE,U.S. Real Estate Index,368.98,-0.0026758926399438,0.0113,0.0086,-0.0253,48,1756416117,INDEX,False,9
$DSRT,U.S. Retail Index,"3,181.86",+0.40%,+1.80%,+1.84%,+26.49%,100% Buy,08/28/25,INDEX,No,9,$DSRT,U.S. Retail Index,3181.86,0.00402321156413,0.018,0.0184,0.2649,100,1756416117,INDEX,False,9
$DSTC,U.S. Technology Index,"8,078.06",+0.91%,+3.39%,+2.84%,+27.01%,100% Buy,08/28/25,INDEX,No,9,$DSTC,U.S. Technology Index,8078.06,0.0091368808182968,0.0339,0.0284,0.2701,100,1756416117,INDEX,False,9
$DSAE,U.S. Aerospace & Defense Index,"2,769.76",+0.45%,+2.39%,+0.87%,+30.69%,100% Buy,08/28/25,INDEX,No,9,$DSAE,U.S. Aerospace & Defense Index,2769.76,0.0045444159536927,0.0239,0.0087,0.3069,100,1756416117,INDEX,False,9
$DSBV,U.S. Beverages Index,942.32,-0.64%,-3.71%,+0.72%,-9.44%,16% Sell,08/28/25,INDEX,No,9,$DSBV,U.S. Beverages Index,942.32,-0.0064003205432364,-0.0371,0.0072,-0.0944,-16,1756416117,INDEX,False,9
$DSEE,U.S. Electronic & Electrical Equipment Index,"1,137.52",+1.28%,+4.11%,-0.55%,+48.45%,100% Buy,08/28/25,INDEX,No,9,$DSEE,U.S. Electronic & Electrical Equipment Index,1137.52,0.012785355603832,0.0411,-0.0055,0.4845,100,1756416117,INDEX,False,9
$DSGF,U.S. Financial Services Index,"2,800.94",+0.26%,+2.08%,+1.20%,+25.84%,100% Buy,08/28/25,INDEX,No,9,$DSGF,U.S. Financial Services Index,2800.94,0.0025628360142888,0.0208,0.012,0.2584,100,1756416117,INDEX,False,9
$DSDR,U.S. Food & Drug Retailers Index,"1,537.40",-0.51%,-2.56%,-2.66%,+22.92%,40% Buy,08/28/25,INDEX,No,9,$DSDR,U.S. Food & Drug Retailers Index,1537.4,-0.0050736455178483,-0.0256,-0.0266,0.2292,40,1756416117,INDEX,False,9
$DSFO,U.S. Food Producers Index,378.88,-1.16%,-1.26%,-2.97%,-15.03%,88% Sell,08/28/25,INDEX,No,9,$DSFO,U.S. Food Producers Index,378.88,-0.011583011583012,-0.0126,-0.0297,-0.1503,-88,1756416117,INDEX,False,9
$DSUO,U.S. Gas Water & Multiutilities Index,389.09,-0.98%,-1.33%,+0.73%,+9.97%,88% Buy,08/28/25,INDEX,No,9,$DSUO,U.S. Gas Water & Multiutilities Index,389.09,-0.0097727330567786,-0.0133,0.0073,0.0997,88,1756416117,INDEX,False,9
$DSGI,U.S. General Industrials Index,737.14,+0.43%,+1.47%,-2.48%,+2.95%,24% Buy,08/28/25,INDEX,No,9,$DSGI,U.S. General Industrials Index,737.14,0.0043189776148888,0.0147,-0.0248,0.0295,24,1756416117,INDEX,False,9
$DSGT,U.S. General Retailers Index,"3,552.27",+0.45%,+2.03%,+2.08%,+26.66%,100% Buy,08/28/25,INDEX,No,9,$DSGT,U.S. General Retailers Index,3552.27,0.0044734126030342,0.0203,0.0208,0.2666,100,1756416117,INDEX,False,9
$DSMC,U.S. Health Care Equipment & Services Index,"2,248.02",-0.48%,-0.16%,+3.19%,-10.21%,56% Sell,08/28/25,INDEX,No,9,$DSMC,U.S. Health Care Equipment & Services Index,2248.02,-0.0047900692390785,-0.0016,0.0319,-0.1021,-56,1756416117,INDEX,False,9
$DSHG,U.S. Household Goods & Home Construction Index,"1,072.55",-0.62%,-0.65%,+1.66%,-9.33%,24% Buy,08/28/25,INDEX,No,9,$DSHG,U.S. Household Goods & Home Construction Index,1072.55,-0.006226430828245,-0.0065,0.0166,-0.0933,24,1756416117,INDEX,False,9
$DSIQ,U.S. Industrial Engineering Index,"4,461.31",-0.29%,+2.81%,+0.84%,+15.07%,88% Buy,08/28/25,INDEX,No,9,$DSIQ,U.S. Industrial Engineering Index,4461.31,-0.0028653615339741,0.0281,0.0084,0.1507,88,1756416117,INDEX,False,9
$DSIM,U.S. Industrial Metals & Mining Index,521.29,+0.38%,+5.38%,+1.78%,+5.22%,80% Buy,08/28/25,INDEX,No,9,$DSIM,U.S. Industrial Metals & Mining Index,521.29,0.0037740935436041,0.0538,0.0178,0.0522,80,1756416117,INDEX,False,9
$DSIT,U.S. Industrial Transportation Index,"1,425.80",+0.01%,-1.09%,-5.20%,-12.47%,32% Sell,08/28/25,INDEX,No,9,$DSIT,U.S. Industrial Transportation Index,1425.8,9.1185197135299e-05,-0.0109,-0.052,-0.1247,-32,1756416117,INDEX,False,9
$DSLE,U.S. Leisure Goods Index,"1,135.43",+1.11%,+4.94%,+5.69%,+46.88%,100% Buy,08/28/25,INDEX,No,9,$DSLE,U.S. Leisure Goods Index,1135.43,0.011050560096882,0.0494,0.0569,0.4688,100,1756416117,INDEX,False,9
$DSMG,U.S. Mining Index,165.18,+0.45%,+3.05%,+14.10%,+45.66%,100% Buy,08/28/25,INDEX,No,9,$DSMG,U.S. Mining Index,165.18,0.0045001216249088,0.0305,0.141,0.4566,100,1756416117,INDEX,False,9
$DSIX,U.S. Nonlife Insurance Index,"1,336.98",-0.18%,-1.45%,+2.13%,+2.35%,40% Sell,08/28/25,INDEX,No,9,$DSIX,U.S. Nonlife Insurance Index,1336.98,-0.0017844210337695,-0.0145,0.0213,0.0235,-40,1756416117,INDEX,False,9
$DSOG,U.S. Oil & Gas Producers Index,857.67,+0.61%,+4.27%,+1.88%,-0.54%,56% Buy,08/28/25,INDEX,No,9,$DSOG,U.S. Oil & Gas Producers Index,857.67,0.0061353291727276,0.0427,0.0188,-0.0054,56,1756416117,INDEX,False,9
$DSOQ,U.S. Oil Equipment Services & Distribution Inde,462.37,+1.00%,+3.08%,-0.13%,+7.45%,16% Sell,08/28/25,INDEX,No,9,$DSOQ,U.S. Oil Equipment Services & Distribution Inde,462.37,0.010048714419905,0.0308,-0.0013,0.0745,-16,1756416117,INDEX,False,9
$DSPG,U.S. Personal Goods Index,557.63,+0.08%,+3.04%,-2.59%,-4.49%,56% Buy,08/28/25,INDEX,No,9,$DSPG,U.S. Personal Goods Index,557.63,0.00078967677093979,0.0304,-0.0259,-0.0449,56,1756416117,INDEX,False,9
$DSPN,U.S. Pharmaceuticals & Biotechnology Index,"1,105.07",-0.41%,-0.57%,+0.09%,-12.74%,40% Buy,08/28/25,INDEX,No,9,$DSPN,U.S. Pharmaceuticals & Biotechnology Index,1105.07,-0.0040915276538603,-0.0057,0.0009,-0.1274,40,1756416117,INDEX,False,9
$DSRH,U.S. Real Estate Investment & Services Index,794.75,+0.19%,+2.70%,+5.43%,+30.52%,100% Buy,08/28/25,INDEX,No,9,$DSRH,U.S. Real Estate Investment & Services Index,794.75,0.0018909549322408,0.027,0.0543,0.3052,100,1756416117,INDEX,False,9
$DSRI,U.S. Real Estate Investment Trusts Index,147.83,-0.31%,+0.98%,+0.43%,-4.90%,16% Buy,08/28/25,INDEX,No,9,$DSRI,U.S. Real Estate Investment Trusts Index,147.83,-0.0031020298064602,0.0098,0.0043,-0.049,16,1756416117,INDEX,False,9
$DSSV,U.S. Software & Computer Services Index,"8,087.50",+1.29%,+2.90%,+1.03%,+29.33%,88% Buy,08/28/25,INDEX,No,9,$DSSV,U.S. Software & Computer Services Index,8087.5,0.012886039518524,0.029,0.0103,0.2933,88,1756416117,INDEX,False,9
$DSIS,U.S. Support Services Index,876.41,-0.22%,+0.94%,-1.80%,+1.42%,56% Sell,08/28/25,INDEX,No,9,$DSIS,U.S. Support Services Index,876.41,-0.0021859665501578,0.0094,-0.018,0.0142,-56,1756416117,INDEX,False,9
$DSTQ,U.S. Technology Hardware & Equipment Index,"9,049.37",+0.57%,+3.85%,+4.57%,+24.87%,100% Buy,08/28/25,INDEX,No,9,$DSTQ,U.S. Technology Hardware & Equipment Index,9049.37,0.0056743988593415,0.0385,0.0457,0.2487,100,1756416117,INDEX,False,9
$DSCG,U.S. Travel & Leisure Index,"2,043.64",+0.53%,+2.51%,+1.81%,+26.43%,100% Buy,08/28/25,INDEX,No,9,$DSCG,U.S. Travel & Leisure Index,2043.64,0.0052534235794113,0.0251,0.0181,0.2643,100,1756416117,INDEX,False,9
$DSAS,U.S. Aerospace Index,"2,978.18",+0.52%,+2.91%,-0.70%,+41.46%,100% Buy,08/28/25,INDEX,No,9,$DSAS,U.S. Aerospace Index,2978.18,0.0051774648647918,0.0291,-0.007,0.4146,100,1756416117,INDEX,False,9
$DSAR,U.S. Airlines Index,238.17,+0.68%,+7.06%,+8.60%,+68.00%,88% Buy,08/28/25,INDEX,No,9,$DSAR,U.S. Airlines Index,238.17,0.0068484464172478,0.0706,0.086,0.68,88,1756416117,INDEX,False,9
$DSAL,U.S. Aluminum Index,109.04,+0.38%,+8.16%,+4.04%,-0.53%,32% Buy,08/28/25,INDEX,No,9,$DSAL,U.S. Aluminum Index,109.04,0.0037742796649177,0.0816,0.0404,-0.0053,32,1756416117,INDEX,False,9
$DSRA,U.S. Apparel Retailers Index,"1,823.09",+0.12%,+0.91%,+7.92%,+10.23%,100% Buy,08/28/25,INDEX,No,9,$DSRA,U.S. Apparel Retailers Index,1823.09,0.0012246960227585,0.0091,0.0792,0.1023,100,1756416117,INDEX,False,9
$DSAG,U.S. Asset Managers Index,410.15,+0.01%,+2.61%,-0.71%,+26.29%,80% Buy,08/28/25,INDEX,No,9,$DSAG,U.S. Asset Managers Index,410.15,0.00012192148256512,0.0261,-0.0071,0.2629,80,1756416117,INDEX,False,9
$DSAT,U.S. Auto Parts Index,432.96,-0.28%,+4.16%,+9.03%,+7.43%,100% Buy,08/28/25,INDEX,No,9,$DSAT,U.S. Auto Parts Index,432.96,-0.0028098945137962,0.0416,0.0903,0.0743,100,1756416117,INDEX,False,9
$DSAU,U.S. Automobiles Index,"1,195.63",-0.99%,+7.63%,+6.22%,+57.61%,72% Buy,08/28/25,INDEX,No,9,$DSAU,U.S. Automobiles Index,1195.63,-0.0098712268643119,0.0763,0.0622,0.5761,72,1756416117,INDEX,False,9
$DSBT,U.S. Biotechnology Index,"2,745.63",-0.08%,-0.64%,+2.43%,-11.08%,72% Buy,08/28/25,INDEX,No,9,$DSBT,U.S. Biotechnology Index,2745.63,-0.00081517684606615,-0.0064,0.0243,-0.1108,72,1756416117,INDEX,False,9
$DSDB,U.S. Brewers Index,512.68,-1.78%,-2.94%,+0.60%,-6.69%,56% Sell,08/28/25,INDEX,No,9,$DSDB,U.S. Brewers Index,512.68,-0.017797957737035,-0.0294,0.006,-0.0669,-56,1756416117,INDEX,False,9
$DSBC,U.S. Broadcasting & Entertainment Index,"1,211.60",-0.49%,+0.89%,-1.60%,+12.82%,40% Buy,08/28/25,INDEX,No,9,$DSBC,U.S. Broadcasting & Entertainment Index,1211.6,-0.004862343123727,0.0089,-0.016,0.1282,40,1756416117,INDEX,False,9
$DSRB,U.S. Broadline Retailers Index,"4,814.59",+0.65%,+2.14%,-0.39%,+27.04%,88% Buy,08/28/25,INDEX,No,9,$DSRB,U.S. Broadline Retailers Index,4814.59,0.0065141540693602,0.0214,-0.0039,0.2704,88,1756416117,INDEX,False,9
$DSBD,U.S. Building Materials & Fixtures Index,"2,475.38",-0.55%,+1.84%,+0.34%,+10.90%,100% Buy,08/28/25,INDEX,No,9,$DSBD,U.S. Building Materials & Fixtures Index,2475.38,-0.0054920552017838,0.0184,0.0034,0.109,100,1756416117,INDEX,False,9
$DSIV,U.S. Business Support Services Index,"1,169.30",-0.95%,-0.47%,-3.82%,-11.68%,88% Sell,08/28/25,INDEX,No,9,$DSIV,U.S. Business Support Services Index,1169.3,-0.0095462361401696,-0.0047,-0.0382,-0.1168,-88,1756416117,INDEX,False,9
$DSBE,U.S. Business Training & Employment Agencies Ind,117.59,-0.53%,+1.19%,-0.89%,-2.07%,56% Sell,08/28/25,INDEX,No,9,$DSBE,U.S. Business Training & Employment Agencies Ind,117.59,-0.0053290475384875,0.0119,-0.0089,-0.0207,-56,1756416117,INDEX,False,9
$DSCF,U.S. Clothing & Accessories Index,284.32,+0.67%,+5.02%,-2.41%,+13.05%,56% Sell,08/28/25,INDEX,No,9,$DSCF,U.S. Clothing & Accessories Index,284.32,0.0066562809800311,0.0502,-0.0241,0.1305,-56,1756416117,INDEX,False,9
$DSHR,U.S. Commercial Vehicles & Trucks Index,"5,449.02",-0.01%,+2.74%,+0.19%,+22.77%,100% Buy,08/28/25,INDEX,No,9,$DSHR,U.S. Commercial Vehicles & Trucks Index,5449.02,-0.00014495918206322,0.0274,0.0019,0.2277,100,1756416117,INDEX,False,9
$DSCC,U.S. Commodity Chemicals Index,754.85,-0.13%,+0.63%,+1.36%,-7.52%,24% Buy,08/28/25,INDEX,No,9,$DSCC,U.S. Commodity Chemicals Index,754.85,-0.0013098010160881,0.0063,0.0136,-0.0752,24,1756416117,INDEX,False,9
$DSCR,U.S. Computer Hardware Index,"11,682.59",+1.13%,+3.82%,+8.41%,+3.40%,72% Buy,08/28/25,INDEX,No,9,$DSCR,U.S. Computer Hardware Index,11682.59,0.011301034276197,0.0382,0.0841,0.034,72,1756416117,INDEX,False,9
$DSDV,U.S. Computer Services Index,251.63,+0.12%,+2.27%,-7.85%,+6.44%,40% Sell,08/28/25,INDEX,No,9,$DSDV,U.S. Computer Services Index,251.63,0.0011936497831536,0.0227,-0.0785,0.0644,-40,1756416117,INDEX,False,9
$DSSF,U.S. Consumer Finance Index,802.46,+0.31%,+2.50%,+2.36%,+32.07%,100% Buy,08/28/25,INDEX,No,9,$DSSF,U.S. Consumer Finance Index,802.46,0.0031376961060066,0.025,0.0236,0.3207,100,1756416117,INDEX,False,9
$DSVE,U.S. Conventional Electricity Index,418.05,-0.76%,-0.88%,+1.01%,+14.46%,80% Buy,08/28/25,INDEX,No,9,$DSVE,U.S. Conventional Electricity Index,418.05,-0.0075964391691394,-0.0088,0.0101,0.1446,80,1756416117,INDEX,False,9
$DSDN,U.S. Defense Index,783.45,+0.31%,+1.19%,+4.76%,+11.03%,100% Buy,08/28/25,INDEX,No,9,$DSDN,U.S. Defense Index,783.45,0.0030599441784243,0.0119,0.0476,0.1103,100,1756416117,INDEX,False,9
$DSAF,U.S. Delivery Services Index,"1,025.57",-0.45%,+2.26%,-5.42%,-20.88%,56% Sell,08/28/25,INDEX,No,9,$DSAF,U.S. Delivery Services Index,1025.57,-0.0044652824291138,0.0226,-0.0542,-0.2088,-56,1756416117,INDEX,False,9
$DSVN,U.S. Distillers & Vintners Index,317.26,-1.77%,-3.81%,-7.03%,-34.03%,88% Sell,08/28/25,INDEX,No,9,$DSVN,U.S. Distillers & Vintners Index,317.26,-0.017740487321589,-0.0381,-0.0703,-0.3403,-88,1756416117,INDEX,False,9
$DSID,U.S. Diversified Industrials Index,955.70,+0.27%,+1.90%,+0.25%,+12.07%,56% Buy,08/28/25,INDEX,No,9,$DSID,U.S. Diversified Industrials Index,955.7,0.002738461215625,0.019,0.0025,0.1207,56,1756416117,INDEX,False,9
$DSDT,U.S. Diversified Reits Index,57.16,-0.52%,-0.05%,+3.83%,+11.36%,100% Buy,08/28/25,INDEX,No,9,$DSDT,U.S. Diversified Reits Index,57.16,-0.0052210233205709,-0.0005,0.0383,0.1136,100,1756416117,INDEX,False,9
$DSRD,U.S. Drug Retailers Index,"1,133.80",-0.06%,-3.03%,-0.78%,+27.49%,24% Buy,08/28/25,INDEX,No,9,$DSRD,U.S. Drug Retailers Index,1133.8,-0.00059939355475642,-0.0303,-0.0078,0.2749,24,1756416117,INDEX,False,9
$DSHD,U.S. Durable Household Products Index,142.31,-1.83%,+3.73%,-3.41%,+5.15%,40% Buy,08/28/25,INDEX,No,9,$DSHD,U.S. Durable Household Products Index,142.31,-0.018348623853211,0.0373,-0.0341,0.0515,40,1756416117,INDEX,False,9
$DSEC,U.S. Electrical Components & Equipment Index,"1,005.89",+1.21%,+4.31%,-2.81%,+51.94%,96% Buy,08/28/25,INDEX,No,9,$DSEC,U.S. Electrical Components & Equipment Index,1005.89,0.012145056448854,0.0431,-0.0281,0.5194,96,1756416117,INDEX,False,9
$DSEU,U.S. Electricity Index,416.85,-0.75%,-0.88%,+0.99%,+14.42%,80% Buy,08/28/25,INDEX,No,9,$DSEU,U.S. Electricity Index,416.85,-0.0075472596543021,-0.0088,0.0099,0.1442,80,1756416117,INDEX,False,9
$DSAI,U.S. Electronic Equipment Index,"1,570.16",+1.43%,+3.64%,+5.06%,+40.92%,100% Buy,08/28/25,INDEX,No,9,$DSAI,U.S. Electronic Equipment Index,1570.16,0.014269380583565,0.0364,0.0506,0.4092,100,1756416117,INDEX,False,9
$DSOS,U.S. Exploration & Production Index,"1,043.97",+0.95%,+5.62%,+1.85%,-1.73%,56% Buy,08/28/25,INDEX,No,9,$DSOS,U.S. Exploration & Production Index,1043.97,0.0094761983039539,0.0562,0.0185,-0.0173,56,1756416117,INDEX,False,9
$DSFA,U.S. Financial Administration Index,591.59,+0.37%,+1.45%,-3.11%,+3.54%,72% Sell,08/28/25,INDEX,No,9,$DSFA,U.S. Financial Administration Index,591.59,0.0036986138681055,0.0145,-0.0311,0.0354,-72,1756416117,INDEX,False,9
$DSFC,U.S. Fixed Line Telecommunications Index,171.11,-0.38%,-1.61%,+4.72%,+45.37%,100% Buy,08/28/25,INDEX,No,9,$DSFC,U.S. Fixed Line Telecommunications Index,171.11,-0.0038423473249112,-0.0161,0.0472,0.4537,100,1756416117,INDEX,False,9
$DSFP,U.S. Food Products Index,530.08,-1.37%,-2.02%,-5.18%,-16.87%,100% Sell,08/28/25,INDEX,No,9,$DSFP,U.S. Food Products Index,530.08,-0.013712903525909,-0.0202,-0.0518,-0.1687,-100,1756416117,INDEX,False,9
$DSFD,U.S. Food Retailers & Wholesalers Index,"1,260.86",-0.74%,-2.25%,-3.70%,+20.48%,40% Buy,08/28/25,INDEX,No,9,$DSFD,U.S. Food Retailers & Wholesalers Index,1260.86,-0.0074469425026765,-0.0225,-0.037,0.2048,40,1756416117,INDEX,False,9
$DSFT,U.S. Footwear Index,"1,669.84",+0.03%,+3.58%,-1.42%,-11.38%,72% Buy,08/28/25,INDEX,No,9,$DSFT,U.S. Footwear Index,1669.84,0.00028753534288591,0.0358,-0.0142,-0.1138,72,1756416117,INDEX,False,9
$DSIF,U.S. Full Line Insurance Index,80.32,-0.64%,+0.05%,+8.51%,+6.99%,100% Buy,03/22/25,INDEX,No,9,$DSIF,U.S. Full Line Insurance Index,80.32,-0.0064324591786246,0.0005,0.0851,0.0699,100,1742619599,INDEX,False,9
$DSFH,U.S. Furnishings Index,483.43,-0.12%,+5.32%,+12.11%,+27.62%,100% Buy,08/28/25,INDEX,No,9,$DSFH,U.S. Furnishings Index,483.43,-0.0012395925872363,0.0532,0.1211,0.2762,100,1756416117,INDEX,False,9
$DSCA,U.S. Gambling Index,784.32,+0.76%,+5.78%,+2.95%,+26.51%,88% Buy,08/28/25,INDEX,No,9,$DSCA,U.S. Gambling Index,784.32,0.0075665120820114,0.0578,0.0295,0.2651,88,1756416117,INDEX,False,9
$DSGU,U.S. Gas Distribution Index,371.87,-0.57%,-0.18%,+3.13%,+24.50%,100% Buy,08/28/25,INDEX,No,9,$DSGU,U.S. Gas Distribution Index,371.87,-0.0056686007647263,-0.0018,0.0313,0.245,100,1756416117,INDEX,False,9
$DSPM,U.S. Gold Mining Index,185.96,+0.45%,+3.05%,+14.10%,+45.44%,100% Buy,08/28/25,INDEX,No,9,$DSPM,U.S. Gold Mining Index,185.96,0.0044833360341382,0.0305,0.141,0.4544,100,1756416117,INDEX,False,9
$DSHP,U.S. Health Care Providers Index,"2,473.22",-0.53%,-0.01%,+9.42%,-28.48%,56% Sell,08/28/25,INDEX,No,9,$DSHP,U.S. Health Care Providers Index,2473.22,-0.0053008365508367,-0.0001,0.0942,-0.2848,-56,1756416117,INDEX,False,9
$DSHV,U.S. Heavy Construction Index,"2,022.90",+1.20%,+3.27%,-2.00%,+46.00%,100% Buy,08/28/25,INDEX,No,9,$DSHV,U.S. Heavy Construction Index,2022.9,0.011976227638372,0.0327,-0.02,0.46,100,1756416117,INDEX,False,9
