symbol,symbolName,lastPrice,percentChange,percentChange5d,percentChange1m,percentChange1y,opinion,tradeTime,symbolCode,hasOptions,symbolType,raw.symbol,raw.symbolName,raw.lastPrice,raw.percentChange,raw.percentChange5d,raw.percentChange1m,raw.percentChange1y,raw.opinion,raw.tradeTime,raw.symbolCode,raw.hasOptions,raw.symbolType
$DSHC,U.S. Health Care Index,"1,470.35",+0.92%,+1.54%,+3.98%,-10.00%,24% Sell,08/22/25,INDEX,No,9,$DSHC,U.S. Health Care Index,1470.35,0.0092042225486292,0.0154,0.0398,-0.1,-24,1755897164,INDEX,False,9
$DSIN,U.S. Industrials Index,"1,419.24",+1.82%,+1.78%,+1.22%,+15.98%,100% Buy,08/22/25,INDEX,No,9,$DSIN,U.S. Industrials Index,1419.24,0.0181719049293,0.0178,0.0122,0.1598,100,1755897164,INDEX,False,9
$DSTL,U.S. Telecommunications Index,193.21,-1.92%,-0.23%,+4.99%,+26.64%,88% Buy,08/22/25,INDEX,No,9,$DSTL,U.S. Telecommunications Index,193.21,-0.019238578680203,-0.0023,0.0499,0.2664,88,1755897164,INDEX,False,9
$DSUT,U.S. Utilities Index,426.80,+0.57%,+0.39%,+0.88%,+14.97%,100% Buy,08/22/25,INDEX,No,9,$DSUT,U.S. Utilities Index,426.8,0.0057261352121969,0.0039,0.0088,0.1497,100,1755897164,INDEX,False,9
$DSAP,U.S. Automobiles & Parts Index,"1,306.27",+5.80%,+2.97%,+3.49%,+48.91%,72% Buy,08/22/25,INDEX,No,9,$DSAP,U.S. Automobiles & Parts Index,1306.27,0.057991204127419,0.0297,0.0349,0.4891,72,1755897164,INDEX,False,9
$DSBK,U.S. Banks Index,754.60,+2.54%,+3.29%,+1.18%,+30.56%,100% Buy,08/22/25,INDEX,No,9,$DSBK,U.S. Banks Index,754.6,0.025383193825416,0.0329,0.0118,0.3056,100,1755897164,INDEX,False,9
$DSBS,U.S. Basic Resources Index,415.16,+2.68%,+2.18%,+3.16%,+17.25%,100% Buy,08/22/25,INDEX,No,9,$DSBS,U.S. Basic Resources Index,415.16,0.026785051814112,0.0218,0.0316,0.1725,100,1755897164,INDEX,False,9
$DSCH,U.S. Chemicals Index,863.59,+1.53%,+2.25%,-0.11%,-3.29%,56% Buy,08/22/25,INDEX,No,9,$DSCH,U.S. Chemicals Index,863.59,0.015259637201538,0.0225,-0.0011,-0.0329,56,1755897164,INDEX,False,9
$DSCN,U.S. Construction & Materials Index,"2,077.87",+2.33%,+1.81%,+3.89%,+17.63%,100% Buy,08/22/25,INDEX,No,9,$DSCN,U.S. Construction & Materials Index,2077.87,0.023278833842214,0.0181,0.0389,0.1763,100,1755897164,INDEX,False,9
$DSFI,U.S. Financial Services Index,"2,489.37",+1.69%,+1.51%,+2.28%,+27.73%,100% Buy,08/22/25,INDEX,No,9,$DSFI,U.S. Financial Services Index,2489.37,0.016941051513542,0.0151,0.0228,0.2773,100,1755897164,INDEX,False,9
$DSFB,U.S. Food & Beverage Index,727.66,+0.38%,+0.93%,+1.05%,-7.59%,24% Buy,08/22/25,INDEX,No,9,$DSFB,U.S. Food & Beverage Index,727.66,0.0038489660214935,0.0093,0.0105,-0.0759,24,1755897164,INDEX,False,9
$DSIG,U.S. Industrial Goods & Services Index,"1,462.04",+1.74%,+1.77%,+0.85%,+15.75%,100% Buy,08/22/25,INDEX,No,9,$DSIG,U.S. Industrial Goods & Services Index,1462.04,0.017446432423781,0.0177,0.0085,0.1575,100,1755897164,INDEX,False,9
$DSIR,U.S. Insurance Index,"1,368.55",+0.38%,+2.38%,+2.34%,+5.95%,8% Sell,08/22/25,INDEX,No,9,$DSIR,U.S. Insurance Index,1368.55,0.0038141343015367,0.0238,0.0234,0.0595,-8,1755897164,INDEX,False,9
$DSME,U.S. Media Index,846.40,+2.22%,+2.70%,-4.58%,+8.46%,24% Buy,08/22/25,INDEX,No,9,$DSME,U.S. Media Index,846.4,0.022222222222222,0.027,-0.0458,0.0846,24,1755897164,INDEX,False,9
$DSEN,U.S. Oil & Gas Index,737.74,+2.01%,+2.79%,+2.66%,+0.04%,32% Buy,08/22/25,INDEX,No,9,$DSEN,U.S. Oil & Gas Index,737.74,0.020105088495575,0.0279,0.0266,0.0004,32,1755897164,INDEX,False,9
$DSNG,U.S. Personal & Household Goods Index,"1,078.81",+0.96%,+2.13%,+2.66%,+6.08%,100% Buy,08/22/25,INDEX,No,9,$DSNG,U.S. Personal & Household Goods Index,1078.81,0.0095829005118991,0.0213,0.0266,0.0608,100,1755897164,INDEX,False,9
$DSRE,U.S. Real Estate Index,371.29,+1.76%,+2.50%,-0.22%,-0.15%,32% Buy,08/22/25,INDEX,No,9,$DSRE,U.S. Real Estate Index,371.29,0.017595307917889,0.025,-0.0022,-0.0015,32,1755897164,INDEX,False,9
$DSRT,U.S. Retail Index,"3,173.05",+1.51%,-0.43%,+2.53%,+25.25%,100% Buy,08/22/25,INDEX,No,9,$DSRT,U.S. Retail Index,3173.05,0.015132368231624,-0.0043,0.0253,0.2525,100,1755897164,INDEX,False,9
$DSTC,U.S. Technology Index,"7,940.61",+1.63%,-1.51%,+3.32%,+24.37%,100% Buy,08/22/25,INDEX,No,9,$DSTC,U.S. Technology Index,7940.61,0.01631482348966,-0.0151,0.0332,0.2437,100,1755897164,INDEX,False,9
$DSAE,U.S. Aerospace & Defense Index,"2,710.77",+0.21%,+0.40%,+2.03%,+29.28%,80% Buy,08/22/25,INDEX,No,9,$DSAE,U.S. Aerospace & Defense Index,2710.77,0.0021330868761553,0.004,0.0203,0.2928,80,1755897164,INDEX,False,9
$DSBV,U.S. Beverages Index,976.28,-0.24%,+0.07%,+2.10%,-5.15%,56% Buy,08/22/25,INDEX,No,9,$DSBV,U.S. Beverages Index,976.28,-0.0023911221924752,0.0007,0.021,-0.0515,56,1755897164,INDEX,False,9
$DSEE,U.S. Electronic & Electrical Equipment Index,"1,112.87",+1.85%,+0.21%,+3.75%,+45.63%,80% Buy,08/22/25,INDEX,No,9,$DSEE,U.S. Electronic & Electrical Equipment Index,1112.87,0.018505468356747,0.0021,0.0375,0.4563,80,1755897164,INDEX,False,9
$DSGF,U.S. Financial Services Index,"2,790.27",+1.69%,+1.51%,+2.28%,+27.73%,100% Buy,08/22/25,INDEX,No,9,$DSGF,U.S. Financial Services Index,2790.27,0.016943778291262,0.0151,0.0228,0.2773,100,1755897164,INDEX,False,9
$DSDR,U.S. Food & Drug Retailers Index,"1,555.18",-1.43%,+0.35%,-3.28%,+24.25%,40% Buy,08/22/25,INDEX,No,9,$DSDR,U.S. Food & Drug Retailers Index,1555.18,-0.014286438658317,0.0035,-0.0328,0.2425,40,1755897164,INDEX,False,9
$DSFO,U.S. Food Producers Index,389.82,+1.59%,+2.62%,-0.89%,-11.85%,24% Sell,08/22/25,INDEX,No,9,$DSFO,U.S. Food Producers Index,389.82,0.015870533969197,0.0262,-0.0089,-0.1185,-24,1755897164,INDEX,False,9
$DSUO,U.S. Gas Water & Multiutilities Index,397.49,+0.80%,+0.95%,+1.22%,+12.50%,100% Buy,08/22/25,INDEX,No,9,$DSUO,U.S. Gas Water & Multiutilities Index,397.49,0.007962469887156,0.0095,0.0122,0.125,100,1755897164,INDEX,False,9
$DSGI,U.S. General Industrials Index,742.82,+2.25%,+3.39%,-3.20%,+6.05%,40% Buy,08/22/25,INDEX,No,9,$DSGI,U.S. General Industrials Index,742.82,0.022534241861105,0.0339,-0.032,0.0605,40,1755897164,INDEX,False,9
$DSGT,U.S. General Retailers Index,"3,539.90",+1.67%,-0.47%,+2.85%,+25.28%,100% Buy,08/22/25,INDEX,No,9,$DSGT,U.S. General Retailers Index,3539.9,0.016701371436778,-0.0047,0.0285,0.2528,100,1755897164,INDEX,False,9
$DSMC,U.S. Health Care Equipment & Services Index,"2,279.65",+1.25%,+1.89%,+4.79%,-8.15%,40% Sell,08/22/25,INDEX,No,9,$DSMC,U.S. Health Care Equipment & Services Index,2279.65,0.012471297805531,0.0189,0.0479,-0.0815,-40,1755897164,INDEX,False,9
$DSHG,U.S. Household Goods & Home Construction Index,"1,093.11",+1.26%,+2.37%,+2.22%,-7.41%,24% Buy,08/22/25,INDEX,No,9,$DSHG,U.S. Household Goods & Home Construction Index,1093.11,0.01256078921773,0.0237,0.0222,-0.0741,24,1755897164,INDEX,False,9
$DSIQ,U.S. Industrial Engineering Index,"4,476.42",+3.16%,+3.47%,+1.96%,+16.24%,88% Buy,08/22/25,INDEX,No,9,$DSIQ,U.S. Industrial Engineering Index,4476.42,0.031563907868509,0.0347,0.0196,0.1624,88,1755897164,INDEX,False,9
$DSIM,U.S. Industrial Metals & Mining Index,514.45,+4.00%,+2.48%,-3.16%,+4.53%,56% Buy,08/22/25,INDEX,No,9,$DSIM,U.S. Industrial Metals & Mining Index,514.45,0.039986253461904,0.0248,-0.0316,0.0453,56,1755897164,INDEX,False,9
$DSIT,U.S. Industrial Transportation Index,"1,468.41",+1.87%,+1.92%,-1.22%,-8.65%,Hold,08/22/25,INDEX,No,9,$DSIT,U.S. Industrial Transportation Index,1468.41,0.018710456210456,0.0192,-0.0122,-0.0865,0,1755897164,INDEX,False,9
$DSLE,U.S. Leisure Goods Index,"1,102.08",+1.86%,-0.35%,+1.17%,+44.00%,80% Buy,08/22/25,INDEX,No,9,$DSLE,U.S. Leisure Goods Index,1102.08,0.018586467277281,-0.0035,0.0117,0.44,80,1755897164,INDEX,False,9
$DSMG,U.S. Mining Index,161.48,+0.74%,+1.90%,+12.36%,+42.78%,100% Buy,08/22/25,INDEX,No,9,$DSMG,U.S. Mining Index,161.48,0.0074240439203943,0.019,0.1236,0.4278,100,1755897164,INDEX,False,9
$DSIX,U.S. Nonlife Insurance Index,"1,358.31",+0.13%,+2.13%,+1.94%,+5.82%,24% Sell,08/22/25,INDEX,No,9,$DSIX,U.S. Nonlife Insurance Index,1358.31,0.0012531235948431,0.0213,0.0194,0.0582,-24,1755897164,INDEX,False,9
$DSOG,U.S. Oil & Gas Producers Index,840.58,+2.20%,+2.90%,+2.69%,-1.46%,48% Buy,08/22/25,INDEX,No,9,$DSOG,U.S. Oil & Gas Producers Index,840.58,0.021969337758812,0.029,0.0269,-0.0146,48,1755897164,INDEX,False,9
$DSOQ,U.S. Oil Equipment Services & Distribution Inde,454.09,+1.24%,+2.51%,+2.12%,+6.09%,40% Sell,08/22/25,INDEX,No,9,$DSOQ,U.S. Oil Equipment Services & Distribution Inde,454.09,0.012373478396575,0.0251,0.0212,0.0609,-40,1755897164,INDEX,False,9
$DSPG,U.S. Personal Goods Index,555.30,+2.61%,+1.70%,-0.63%,-5.39%,40% Buy,08/22/25,INDEX,No,9,$DSPG,U.S. Personal Goods Index,555.3,0.026129056101707,0.017,-0.0063,-0.0539,40,1755897164,INDEX,False,9
$DSPN,U.S. Pharmaceuticals & Biotechnology Index,"1,119.22",+0.70%,+1.30%,+3.44%,-11.21%,40% Buy,08/22/25,INDEX,No,9,$DSPN,U.S. Pharmaceuticals & Biotechnology Index,1119.22,0.0069818077123783,0.013,0.0344,-0.1121,40,1755897164,INDEX,False,9
$DSRH,U.S. Real Estate Investment & Services Index,804.30,+3.94%,+2.75%,+11.48%,+35.07%,100% Buy,08/22/25,INDEX,No,9,$DSRH,U.S. Real Estate Investment & Services Index,804.3,0.039389005195006,0.0275,0.1148,0.3507,100,1755897164,INDEX,False,9
$DSRI,U.S. Real Estate Investment Trusts Index,148.67,+1.55%,+2.47%,-1.24%,-2.66%,Hold,08/22/25,INDEX,No,9,$DSRI,U.S. Real Estate Investment Trusts Index,148.67,0.015505464480874,0.0247,-0.0124,-0.0266,0,1755897164,INDEX,False,9
$DSSV,U.S. Software & Computer Services Index,"7,983.00",+1.57%,-1.68%,+1.09%,+26.24%,72% Buy,08/22/25,INDEX,No,9,$DSSV,U.S. Software & Computer Services Index,7983.0,0.0157483621169,-0.0168,0.0109,0.2624,72,1755897164,INDEX,False,9
$DSIS,U.S. Support Services Index,884.69,+1.89%,+2.46%,-0.99%,+3.42%,24% Sell,08/22/25,INDEX,No,9,$DSIS,U.S. Support Services Index,884.69,0.01889943336251,0.0246,-0.0099,0.0342,-24,1755897164,INDEX,False,9
$DSTQ,U.S. Technology Hardware & Equipment Index,"8,860.94",+1.68%,-1.36%,+5.49%,+22.64%,100% Buy,08/22/25,INDEX,No,9,$DSTQ,U.S. Technology Hardware & Equipment Index,8860.94,0.016848517119342,-0.0136,0.0549,0.2264,100,1755897164,INDEX,False,9
$DSCG,U.S. Travel & Leisure Index,"2,038.88",+2.27%,+2.65%,+0.42%,+27.45%,100% Buy,08/22/25,INDEX,No,9,$DSCG,U.S. Travel & Leisure Index,2038.88,0.022702420722104,0.0265,0.0042,0.2745,100,1755897164,INDEX,False,9
$DSAS,U.S. Aerospace Index,"2,902.49",+0.30%,-0.12%,+0.29%,+39.55%,80% Buy,08/22/25,INDEX,No,9,$DSAS,U.S. Aerospace Index,2902.49,0.0029821760555105,-0.0012,0.0029,0.3955,80,1755897164,INDEX,False,9
$DSAR,U.S. Airlines Index,236.35,+6.24%,+1.77%,+5.50%,+69.99%,88% Buy,08/22/25,INDEX,No,9,$DSAR,U.S. Airlines Index,236.35,0.062438191135485,0.0177,0.055,0.6999,88,1755897164,INDEX,False,9
$DSAL,U.S. Aluminum Index,108.22,+7.35%,+1.31%,-0.79%,-2.58%,24% Buy,08/22/25,INDEX,No,9,$DSAL,U.S. Aluminum Index,108.22,0.073504612637635,0.0131,-0.0079,-0.0258,24,1755897164,INDEX,False,9
$DSRA,U.S. Apparel Retailers Index,"1,805.25",-0.07%,+2.14%,+7.97%,+8.79%,88% Buy,08/22/25,INDEX,No,9,$DSRA,U.S. Apparel Retailers Index,1805.25,-0.00074726004649613,0.0214,0.0797,0.0879,88,1755897164,INDEX,False,9
$DSAG,U.S. Asset Managers Index,410.17,+2.61%,+0.65%,+1.72%,+29.00%,80% Buy,08/22/25,INDEX,No,9,$DSAG,U.S. Asset Managers Index,410.17,0.026143300310217,0.0065,0.0172,0.29,80,1755897164,INDEX,False,9
$DSAT,U.S. Auto Parts Index,430.64,+3.61%,+3.74%,+9.63%,+7.47%,100% Buy,08/22/25,INDEX,No,9,$DSAT,U.S. Auto Parts Index,430.64,0.036063996150608,0.0374,0.0963,0.0747,100,1755897164,INDEX,False,9
$DSAU,U.S. Automobiles Index,"1,176.91",+5.94%,+2.92%,+3.13%,+53.16%,56% Buy,08/22/25,INDEX,No,9,$DSAU,U.S. Automobiles Index,1176.91,0.059429826535481,0.0292,0.0313,0.5316,56,1755897164,INDEX,False,9
$DSBT,U.S. Biotechnology Index,"2,790.72",+0.99%,+0.84%,+6.97%,-9.10%,56% Buy,08/22/25,INDEX,No,9,$DSBT,U.S. Biotechnology Index,2790.72,0.0098790629003191,0.0084,0.0697,-0.091,56,1755897164,INDEX,False,9
$DSDB,U.S. Brewers Index,539.12,+2.07%,+2.70%,+2.27%,-2.08%,40% Sell,08/22/25,INDEX,No,9,$DSDB,U.S. Brewers Index,539.12,0.020673987126089,0.027,0.0227,-0.0208,-40,1755897164,INDEX,False,9
$DSBC,U.S. Broadcasting & Entertainment Index,"1,227.61",+2.22%,+2.82%,-3.45%,+15.58%,40% Buy,08/22/25,INDEX,No,9,$DSBC,U.S. Broadcasting & Entertainment Index,1227.61,0.022233139868933,0.0282,-0.0345,0.1558,40,1755897164,INDEX,False,9
$DSRB,U.S. Broadline Retailers Index,"4,797.11",+1.77%,-1.37%,+0.90%,+24.39%,88% Buy,08/22/25,INDEX,No,9,$DSRB,U.S. Broadline Retailers Index,4797.11,0.01772113764909,-0.0137,0.009,0.2439,88,1755897164,INDEX,False,9
$DSBD,U.S. Building Materials & Fixtures Index,"2,497.82",+2.77%,+2.12%,+4.03%,+12.09%,88% Buy,08/22/25,INDEX,No,9,$DSBD,U.S. Building Materials & Fixtures Index,2497.82,0.027668406999181,0.0212,0.0403,0.1209,88,1755897164,INDEX,False,9
$DSIV,U.S. Business Support Services Index,"1,190.59",+1.34%,+2.34%,-3.19%,-8.59%,88% Sell,08/22/25,INDEX,No,9,$DSIV,U.S. Business Support Services Index,1190.59,0.013423332936109,0.0234,-0.0319,-0.0859,-88,1755897164,INDEX,False,9
$DSBE,U.S. Business Training & Employment Agencies Ind,119.54,+2.87%,+12.31%,+1.38%,+2.62%,40% Sell,08/22/25,INDEX,No,9,$DSBE,U.S. Business Training & Employment Agencies Ind,119.54,0.028655021082523,0.1231,0.0138,0.0262,-40,1755897164,INDEX,False,9
$DSCF,U.S. Clothing & Accessories Index,278.63,+2.92%,+1.63%,-3.84%,+10.45%,56% Sell,08/22/25,INDEX,No,9,$DSCF,U.S. Clothing & Accessories Index,278.63,0.029180364200495,0.0163,-0.0384,0.1045,-56,1755897164,INDEX,False,9
$DSHR,U.S. Commercial Vehicles & Trucks Index,"5,475.29",+3.24%,+3.88%,+2.55%,+24.44%,88% Buy,08/22/25,INDEX,No,9,$DSHR,U.S. Commercial Vehicles & Trucks Index,5475.29,0.032382083698655,0.0388,0.0255,0.2444,88,1755897164,INDEX,False,9
$DSCC,U.S. Commodity Chemicals Index,759.50,+1.25%,+1.77%,+0.07%,-5.13%,24% Buy,08/22/25,INDEX,No,9,$DSCC,U.S. Commodity Chemicals Index,759.5,0.012504665920119,0.0177,0.0007,-0.0513,24,1755897164,INDEX,False,9
$DSCR,U.S. Computer Hardware Index,"11,409.87",+1.40%,-1.47%,+6.11%,+1.54%,56% Buy,08/22/25,INDEX,No,9,$DSCR,U.S. Computer Hardware Index,11409.87,0.01395920478388,-0.0147,0.0611,0.0154,56,1755897164,INDEX,False,9
$DSDV,U.S. Computer Services Index,249.67,+1.48%,+1.84%,-13.39%,+6.85%,40% Sell,08/22/25,INDEX,No,9,$DSDV,U.S. Computer Services Index,249.67,0.014753698585596,0.0184,-0.1339,0.0685,-40,1755897164,INDEX,False,9
$DSSF,U.S. Consumer Finance Index,800.43,+2.24%,+2.65%,+3.23%,+33.50%,100% Buy,08/22/25,INDEX,No,9,$DSSF,U.S. Consumer Finance Index,800.43,0.022430288553655,0.0265,0.0323,0.335,100,1755897164,INDEX,False,9
$DSVE,U.S. Conventional Electricity Index,423.72,+0.46%,+0.12%,+0.75%,+16.20%,88% Buy,08/22/25,INDEX,No,9,$DSVE,U.S. Conventional Electricity Index,423.72,0.0046471927162368,0.0012,0.0075,0.162,88,1755897164,INDEX,False,9
$DSDN,U.S. Defense Index,774.35,+0.02%,+1.61%,+6.31%,+10.61%,100% Buy,08/22/25,INDEX,No,9,$DSDN,U.S. Defense Index,774.35,0.00018082949070664,0.0161,0.0631,0.1061,100,1755897164,INDEX,False,9
$DSAF,U.S. Delivery Services Index,"1,038.21",+3.52%,+2.03%,-2.27%,-19.52%,56% Sell,08/22/25,INDEX,No,9,$DSAF,U.S. Delivery Services Index,1038.21,0.035238864459003,0.0203,-0.0227,-0.1952,-56,1755897164,INDEX,False,9
$DSVN,U.S. Distillers & Vintners Index,335.88,+1.84%,+0.36%,-2.72%,-31.01%,56% Sell,08/22/25,INDEX,No,9,$DSVN,U.S. Distillers & Vintners Index,335.88,0.018373658359105,0.0036,-0.0272,-0.3101,-56,1755897164,INDEX,False,9
$DSID,U.S. Diversified Industrials Index,962.33,+2.61%,+3.30%,-2.05%,+15.55%,72% Buy,08/22/25,INDEX,No,9,$DSID,U.S. Diversified Industrials Index,962.33,0.026091314268654,0.033,-0.0205,0.1555,72,1755897164,INDEX,False,9
$DSDT,U.S. Diversified Reits Index,56.84,-0.61%,+1.52%,+3.76%,+12.58%,100% Buy,08/22/25,INDEX,No,9,$DSDT,U.S. Diversified Reits Index,56.84,-0.0061199510403916,0.0152,0.0376,0.1258,100,1755897164,INDEX,False,9
$DSRD,U.S. Drug Retailers Index,"1,136.22",-2.83%,-0.34%,-1.90%,+26.03%,40% Buy,08/22/25,INDEX,No,9,$DSRD,U.S. Drug Retailers Index,1136.22,-0.028257188307134,-0.0034,-0.019,0.2603,40,1755897164,INDEX,False,9
$DSHD,U.S. Durable Household Products Index,141.73,+3.31%,+2.00%,-2.02%,+6.08%,48% Buy,08/22/25,INDEX,No,9,$DSHD,U.S. Durable Household Products Index,141.73,0.033092791019754,0.02,-0.0202,0.0608,48,1755897164,INDEX,False,9
$DSEC,U.S. Electrical Components & Equipment Index,981.95,+1.83%,-0.05%,+2.46%,+48.76%,80% Buy,08/22/25,INDEX,No,9,$DSEC,U.S. Electrical Components & Equipment Index,981.95,0.018271753445397,-0.0005,0.0246,0.4876,80,1755897164,INDEX,False,9
$DSEU,U.S. Electricity Index,422.50,+0.47%,+0.13%,+0.72%,+16.15%,88% Buy,08/22/25,INDEX,No,9,$DSEU,U.S. Electricity Index,422.5,0.0046845647159537,0.0013,0.0072,0.1615,88,1755897164,INDEX,False,9
$DSAI,U.S. Electronic Equipment Index,"1,543.78",+1.90%,+0.82%,+6.81%,+38.85%,100% Buy,08/22/25,INDEX,No,9,$DSAI,U.S. Electronic Equipment Index,1543.78,0.019016878222011,0.0082,0.0681,0.3885,100,1755897164,INDEX,False,9
$DSOS,U.S. Exploration & Production Index,"1,015.37",+2.73%,+2.58%,+1.22%,-3.41%,40% Buy,08/22/25,INDEX,No,9,$DSOS,U.S. Exploration & Production Index,1015.37,0.027276130350765,0.0258,0.0122,-0.0341,40,1755897164,INDEX,False,9
$DSFA,U.S. Financial Administration Index,597.02,+2.38%,+2.20%,-3.31%,+5.85%,56% Sell,08/22/25,INDEX,No,9,$DSFA,U.S. Financial Administration Index,597.02,0.023837289065715,0.022,-0.0331,0.0585,-56,1755897164,INDEX,False,9
$DSFC,U.S. Fixed Line Telecommunications Index,170.11,-2.19%,-0.35%,+4.73%,+46.87%,100% Buy,08/22/25,INDEX,No,9,$DSFC,U.S. Fixed Line Telecommunications Index,170.11,-0.021850382381692,-0.0035,0.0473,0.4687,100,1755897164,INDEX,False,9
$DSFP,U.S. Food Products Index,547.49,+1.19%,+2.01%,-2.68%,-13.82%,72% Sell,08/22/25,INDEX,No,9,$DSFP,U.S. Food Products Index,547.49,0.011940188159622,0.0201,-0.0268,-0.1382,-72,1755897164,INDEX,False,9
$DSFD,U.S. Food Retailers & Wholesalers Index,"1,282.12",-0.60%,+0.76%,-4.05%,+23.32%,56% Buy,08/22/25,INDEX,No,9,$DSFD,U.S. Food Retailers & Wholesalers Index,1282.12,-0.0060314753081636,0.0076,-0.0405,0.2332,56,1755897164,INDEX,False,9
$DSFT,U.S. Footwear Index,"1,658.62",+2.88%,+2.26%,+2.44%,-12.38%,72% Buy,08/22/25,INDEX,No,9,$DSFT,U.S. Footwear Index,1658.62,0.028812097979741,0.0226,0.0244,-0.1238,72,1755897164,INDEX,False,9
$DSIF,U.S. Full Line Insurance Index,80.32,-0.64%,+0.05%,+8.51%,+6.99%,100% Buy,03/22/25,INDEX,No,9,$DSIF,U.S. Full Line Insurance Index,80.32,-0.0064324591786246,0.0005,0.0851,0.0699,100,1742619599,INDEX,False,9
$DSFH,U.S. Furnishings Index,481.89,+4.98%,+4.45%,+13.05%,+29.67%,100% Buy,08/22/25,INDEX,No,9,$DSFH,U.S. Furnishings Index,481.89,0.049800666623097,0.0445,0.1305,0.2967,100,1755897164,INDEX,False,9
$DSCA,U.S. Gambling Index,759.63,+2.45%,+3.31%,+1.79%,+20.04%,88% Buy,08/22/25,INDEX,No,9,$DSCA,U.S. Gambling Index,759.63,0.024533340526543,0.0331,0.0179,0.2004,88,1755897164,INDEX,False,9
$DSGU,U.S. Gas Distribution Index,377.23,+1.26%,+1.33%,+1.70%,+26.41%,100% Buy,08/22/25,INDEX,No,9,$DSGU,U.S. Gas Distribution Index,377.23,0.012562072205073,0.0133,0.017,0.2641,100,1755897164,INDEX,False,9
$DSPM,U.S. Gold Mining Index,181.79,+0.74%,+1.90%,+12.35%,+42.56%,100% Buy,08/22/25,INDEX,No,9,$DSPM,U.S. Gold Mining Index,181.79,0.0074258797450818,0.019,0.1235,0.4256,100,1755897164,INDEX,False,9
$DSHP,U.S. Health Care Providers Index,"2,501.70",+1.14%,+2.37%,+9.54%,-26.62%,56% Sell,08/22/25,INDEX,No,9,$DSHP,U.S. Health Care Providers Index,2501.7,0.011404937962151,0.0237,0.0954,-0.2662,-56,1755897164,INDEX,False,9
$DSHV,U.S. Heavy Construction Index,"1,972.38",+0.69%,+0.63%,+3.37%,+43.77%,88% Buy,08/22/25,INDEX,No,9,$DSHV,U.S. Heavy Construction Index,1972.38,0.0068814130379295,0.0063,0.0337,0.4377,88,1755897164,INDEX,False,9
$DSHB,U.S. Home Construction Index,"2,728.86",+5.00%,+2.56%,+10.56%,-6.44%,88% Buy,08/22/25,INDEX,No,9,$DSHB,U.S. Home Construction Index,2728.86,0.049989611149161,0.0256,0.1056,-0.0644,88,1755897164,INDEX,False,9
